,,,Node1,Node2,Node3,Node4
period1,sc01,t2116,,,,
period1,sc01,t2117,,,,
period1,sc01,t2118,,,,
period1,sc01,t2119,,,,
period1,sc01,t2120,,,,
period1,sc01,t2121,,,,
period1,sc01,t2122,,,,
period1,sc01,t2123,,,,
period1,sc01,t2124,,,,
period1,sc01,t2125,,,,
period1,sc01,t2126,,,,
period1,sc01,t2127,,,,
period1,sc01,t2128,,,,
period1,sc01,t2129,,,,
period1,sc01,t2130,,,,
period1,sc01,t2131,,,,
period1,sc01,t2132,,,,
period1,sc01,t2133,,,,
period1,sc01,t2134,,,,
period1,sc01,t2135,,,,
period1,sc01,t2136,,,,
period1,sc01,t2137,,,,
period1,sc01,t2138,,,,
period1,sc01,t2139,,,,
period1,sc01,t2140,,,,
period1,sc01,t2141,,,,
period1,sc01,t2142,,,,
period1,sc01,t2143,,,,
period1,sc01,t2144,,,,
period1,sc01,t2145,,,,
period1,sc01,t2146,,,,
period1,sc01,t2147,,,,
period1,sc01,t2148,,,,
period1,sc01,t2149,,,,
period1,sc01,t2150,,,,
period1,sc01,t2151,,,,
period1,sc01,t2152,,,,
period1,sc01,t2153,,,,
period1,sc01,t2154,,,,
period1,sc01,t2155,,,,
period1,sc01,t2156,,,,
period1,sc01,t2157,,,,
period1,sc01,t2158,,,,
period1,sc01,t2159,,,,
period1,sc01,t2160,,,,
period1,sc01,t2161,,,,
period1,sc01,t2162,,,,
period1,sc01,t2163,,,,
period1,sc01,t2164,,,,
period1,sc01,t2165,,,,
period1,sc01,t2166,,,,
period1,sc01,t2167,,,,
period1,sc01,t2168,,,,
period1,sc01,t2169,,,,
period1,sc01,t2170,,,,
period1,sc01,t2171,,,,
period1,sc01,t2172,,,,
period1,sc01,t2173,,,,
period1,sc01,t2174,,,,
period1,sc01,t2175,,,,
period1,sc01,t2176,,,,
period1,sc01,t2177,,,,
period1,sc01,t2178,,,,
period1,sc01,t2179,,,,
period1,sc01,t2180,,,,
period1,sc01,t2181,,,,
period1,sc01,t2182,,,,
period1,sc01,t2183,,,,
period1,sc01,t2184,,,,
period1,sc01,t2185,,,,
period1,sc01,t2186,,,,
period1,sc01,t2187,,,,
period1,sc01,t2188,,,,
period1,sc01,t2189,,,,
period1,sc01,t2190,,,,
period1,sc01,t2191,,,,
period1,sc01,t2192,,,,
period1,sc01,t2193,,,,
period1,sc01,t2194,,,,
period1,sc01,t2195,,,,
period1,sc01,t2196,,,,
period1,sc01,t2197,,,,
period1,sc01,t2198,,,,
period1,sc01,t2199,,,,
period1,sc01,t2200,,,,
period1,sc01,t2201,,,,
period1,sc01,t2202,,,,
period1,sc01,t2203,,,,
period1,sc01,t2204,,,,
period1,sc01,t2205,,,,
period1,sc01,t2206,,,,
period1,sc01,t2207,,,,
period1,sc01,t2208,,,,
period1,sc01,t2209,,,,
period1,sc01,t2210,,,,
period1,sc01,t2211,,,,
period1,sc01,t2212,,,,
period1,sc01,t2213,,,,
period1,sc01,t2214,,,,
period1,sc01,t2215,,,,
period1,sc01,t2216,,,,
period1,sc01,t2217,,,,
period1,sc01,t2218,,,,
period1,sc01,t2219,,,,
period1,sc01,t2220,,,,
period1,sc01,t2221,,,,
period1,sc01,t2222,,,,
period1,sc01,t2223,,,,
period1,sc01,t2224,,,,
period1,sc01,t2225,,,,
period1,sc01,t2226,,,,
period1,sc01,t2227,,,,
period1,sc01,t2228,,,,
period1,sc01,t2229,,,,
period1,sc01,t2230,,,,
period1,sc01,t2231,,,,
period1,sc01,t2232,,,,
period1,sc01,t2233,,,,
period1,sc01,t2234,,,,
period1,sc01,t2235,,,,
period1,sc01,t2236,,,,
period1,sc01,t2237,,,,
period1,sc01,t2238,,,,
period1,sc01,t2239,,,,
period1,sc01,t2240,,,,
period1,sc01,t2241,,,,
period1,sc01,t2242,,,,
period1,sc01,t2243,,,,
period1,sc01,t2244,,,,
period1,sc01,t2245,,,,
period1,sc01,t2246,,,,
period1,sc01,t2247,,,,
period1,sc01,t2248,,,,
period1,sc01,t2249,,,,
period1,sc01,t2250,,,,
period1,sc01,t2251,,,,
period1,sc01,t2252,,,,
period1,sc01,t2253,,,,
period1,sc01,t2254,,,,
period1,sc01,t2255,,,,
period1,sc01,t2256,,,,
period1,sc01,t2257,,,,
period1,sc01,t2258,,,,
period1,sc01,t2259,,,,
period1,sc01,t2260,,,,
period1,sc01,t2261,,,,
period1,sc01,t2262,,,,
period1,sc01,t2263,,,,
period1,sc01,t2264,,,,
period1,sc01,t2265,,,,
period1,sc01,t2266,,,,
period1,sc01,t2267,,,,
period1,sc01,t2268,,,,
period1,sc01,t2269,,,,
period1,sc01,t2270,,,,
period1,sc01,t2271,,,,
period1,sc01,t2272,,,,
period1,sc01,t2273,,,,
period1,sc01,t2274,,,,
period1,sc01,t2275,,,,
period1,sc01,t2276,,,,
period1,sc01,t2277,,,,
period1,sc01,t2278,,,,
period1,sc01,t2279,,,,
period1,sc01,t2280,,,,
period1,sc01,t2281,,,,
period1,sc01,t2282,,,,
period1,sc01,t2283,,,,
period1,sc01,t2284,,,,
period1,sc01,t2285,,,,
period1,sc01,t2286,,,,
period1,sc01,t2287,,,,
period1,sc01,t2288,,,,
period1,sc01,t2289,,,,
period1,sc01,t2290,,,,
period1,sc01,t2291,,,,
period1,sc01,t2292,,,,
period1,sc01,t2293,,,,
period1,sc01,t2294,,,,
period1,sc01,t2295,,,,
period1,sc01,t2296,,,,
period1,sc01,t2297,,,,
period1,sc01,t2298,,,,
period1,sc01,t2299,,,,
period1,sc01,t2300,,,,
period1,sc01,t2301,,,,
period1,sc01,t2302,,,,
period1,sc01,t2303,,,,
period1,sc01,t2304,,,,
period1,sc01,t2305,,,,
period1,sc01,t2306,,,,
period1,sc01,t2307,,,,
period1,sc01,t2308,,,,
period1,sc01,t2309,,,,
period1,sc01,t2310,,,,
period1,sc01,t2311,,,,
period1,sc01,t2312,,,,
period1,sc01,t2313,,,,
period1,sc01,t2314,,,,
period1,sc01,t2315,,,,
period1,sc01,t2316,,,,
period1,sc01,t2317,,,,
period1,sc01,t2318,,,,
period1,sc01,t2319,,,,
period1,sc01,t2320,,,,
period1,sc01,t2321,,,,
period1,sc01,t2322,,,,
period1,sc01,t2323,,,,
period1,sc01,t2324,,,,
period1,sc01,t2325,,,,
period1,sc01,t2326,,,,
period1,sc01,t2327,,,,
period1,sc01,t2328,,,,
period1,sc01,t2329,,,,
period1,sc01,t2330,,,,
period1,sc01,t2331,,,,
period1,sc01,t2332,,,,
period1,sc01,t2333,,,,
period1,sc01,t2334,,,,
period1,sc01,t2335,,,,
period1,sc01,t2336,,,,
period1,sc01,t2337,,,,
period1,sc01,t2338,,,,
period1,sc01,t2339,,,,
period1,sc01,t2340,,,,
period1,sc01,t2341,,,,
period1,sc01,t2342,,,,
period1,sc01,t2343,,,,
period1,sc01,t2344,,,,
period1,sc01,t2345,,,,
period1,sc01,t2346,,,,
period1,sc01,t2347,,,,
period1,sc01,t2348,,,,
period1,sc01,t2349,,,,
period1,sc01,t2350,,,,
period1,sc01,t2351,,,,
period1,sc01,t2352,,,,
period1,sc01,t2353,,,,
period1,sc01,t2354,,,,
period1,sc01,t2355,,,,
period1,sc01,t2356,,,,
period1,sc01,t2357,,,,
period1,sc01,t2358,,,,
period1,sc01,t2359,,,,
period1,sc01,t2360,,,,
period1,sc01,t2361,,,,
period1,sc01,t2362,,,,
period1,sc01,t2363,,,,
period1,sc01,t2364,,,,
period1,sc01,t2365,,,,
period1,sc01,t2366,,,,
period1,sc01,t2367,,,,
period1,sc01,t2368,,,,
period1,sc01,t2369,,,,
period1,sc01,t2370,,,,
period1,sc01,t2371,,,,
period1,sc01,t2372,,,,
period1,sc01,t2373,,,,
period1,sc01,t2374,,,,
period1,sc01,t2375,,,,
period1,sc01,t2376,,,,
period1,sc01,t2377,,,,
period1,sc01,t2378,,,,
period1,sc01,t2379,,,,
period1,sc01,t2380,,,,
period1,sc01,t2381,,,,
period1,sc01,t2382,,,,
period1,sc01,t2383,,,,
period1,sc01,t2384,,,,
period1,sc01,t2385,,,,
period1,sc01,t2386,,,,
period1,sc01,t2387,,,,
period1,sc01,t2388,,,,
period1,sc01,t2389,,,,
period1,sc01,t2390,,,,
period1,sc01,t2391,,,,
period1,sc01,t2392,,,,
period1,sc01,t2393,,,,
period1,sc01,t2394,,,,
period1,sc01,t2395,,,,
period1,sc01,t2396,,,,
period1,sc01,t2397,,,,
period1,sc01,t2398,,,,
period1,sc01,t2399,,,,
period1,sc01,t2400,,,,
period1,sc01,t2401,,,,
period1,sc01,t2402,,,,
period1,sc01,t2403,,,,
period1,sc01,t2404,,,,
period1,sc01,t2405,,,,
period1,sc01,t2406,,,,
period1,sc01,t2407,,,,
period1,sc01,t2408,,,,
period1,sc01,t2409,,,,
period1,sc01,t2410,,,,
period1,sc01,t2411,,,,
period1,sc01,t2412,,,,
period1,sc01,t2413,,,,
period1,sc01,t2414,,,,
period1,sc01,t2415,,,,
period1,sc01,t2416,,,,
period1,sc01,t2417,,,,
period1,sc01,t2418,,,,
period1,sc01,t2419,,,,
period1,sc01,t2420,,,,
period1,sc01,t2421,,,,
period1,sc01,t2422,,,,
period1,sc01,t2423,,,,
period1,sc01,t2424,,,,
period1,sc01,t2425,,,,
period1,sc01,t2426,,,,
period1,sc01,t2427,,,,
period1,sc01,t2428,,,,
period1,sc01,t2429,,,,
period1,sc01,t2430,,,,
period1,sc01,t2431,,,,
period1,sc01,t2432,,,,
period1,sc01,t2433,,,,
period1,sc01,t2434,,,,
period1,sc01,t2435,,,,
period1,sc01,t2436,,,,
period1,sc01,t2437,,,,
period1,sc01,t2438,,,,
period1,sc01,t2439,,,,
period1,sc01,t2440,,,,
period1,sc01,t2441,,,,
period1,sc01,t2442,,,,
period1,sc01,t2443,,,,
period1,sc01,t2444,,,,
period1,sc01,t2445,,,,
period1,sc01,t2446,,,,
period1,sc01,t2447,,,,
period1,sc01,t2448,,,,
period1,sc01,t2449,,,,
period1,sc01,t2450,,,,
period1,sc01,t2451,,,,
period1,sc01,t2452,,,,
period1,sc01,t2453,,,,
period1,sc01,t2454,,,,
period1,sc01,t2455,,,,
period1,sc01,t2456,,,,
period1,sc01,t2457,,,,
period1,sc01,t2458,,,,
period1,sc01,t2459,,,,
period1,sc01,t2460,,,,
period1,sc01,t2461,,,,
period1,sc01,t2462,,,,
period1,sc01,t2463,,,,
period1,sc01,t2464,,,,
period1,sc01,t2465,,,,
period1,sc01,t2466,,,,
period1,sc01,t2467,,,,
period1,sc01,t2468,,,,
period1,sc01,t2469,,,,
period1,sc01,t2470,,,,
period1,sc01,t2471,,,,
period1,sc01,t2472,,,,
period1,sc01,t2473,,,,
period1,sc01,t2474,,,,
period1,sc01,t2475,,,,
period1,sc01,t2476,,,,
period1,sc01,t2477,,,,
period1,sc01,t2478,,,,
period1,sc01,t2479,,,,
period1,sc01,t2480,,,,
period1,sc01,t2481,,,,
period1,sc01,t2482,,,,
period1,sc01,t2483,,,,
period1,sc01,t2484,,,,
period1,sc01,t2485,,,,
period1,sc01,t2486,,,,
period1,sc01,t2487,,,,
period1,sc01,t2488,,,,
period1,sc01,t2489,,,,
period1,sc01,t2490,,,,
period1,sc01,t2491,,,,
period1,sc01,t2492,,,,
period1,sc01,t2493,,,,
period1,sc01,t2494,,,,
period1,sc01,t2495,,,,
period1,sc01,t2496,,,,
period1,sc01,t2497,,,,
period1,sc01,t2498,,,,
period1,sc01,t2499,,,,
period1,sc01,t2500,,,,
period1,sc01,t2501,,,,
period1,sc01,t2502,,,,
period1,sc01,t2503,,,,
period1,sc01,t2504,,,,
period1,sc01,t2505,,,,
period1,sc01,t2506,,,,
period1,sc01,t2507,,,,
period1,sc01,t2508,,,,
period1,sc01,t2509,,,,
period1,sc01,t2510,,,,
period1,sc01,t2511,,,,
period1,sc01,t2512,,,,
period1,sc01,t2513,,,,
period1,sc01,t2514,,,,
period1,sc01,t2515,,,,
period1,sc01,t2516,,,,
period1,sc01,t2517,,,,
period1,sc01,t2518,,,,
period1,sc01,t2519,,,,
period1,sc01,t2520,,,,
period1,sc01,t2521,,,,
period1,sc01,t2522,,,,
period1,sc01,t2523,,,,
period1,sc01,t2524,,,,
period1,sc01,t2525,,,,
period1,sc01,t2526,,,,
period1,sc01,t2527,,,,
period1,sc01,t2528,,,,
period1,sc01,t2529,,,,
period1,sc01,t2530,,,,
period1,sc01,t2531,,,,
period1,sc01,t2532,,,,
period1,sc01,t2533,,,,
period1,sc01,t2534,,,,
period1,sc01,t2535,,,,
period1,sc01,t2536,,,,
period1,sc01,t2537,,,,
period1,sc01,t2538,,,,
period1,sc01,t2539,,,,
period1,sc01,t2540,,,,
period1,sc01,t2541,,,,
period1,sc01,t2542,,,,
period1,sc01,t2543,,,,
period1,sc01,t2544,,,,
period1,sc01,t2545,,,,
period1,sc01,t2546,,,,
period1,sc01,t2547,,,,
period1,sc01,t2548,,,,
period1,sc01,t2549,,,,
period1,sc01,t2550,,,,
period1,sc01,t2551,,,,
period1,sc01,t2552,,,,
period1,sc01,t2553,,,,
period1,sc01,t2554,,,,
period1,sc01,t2555,,,,
period1,sc01,t2556,,,,
period1,sc01,t2557,,,,
period1,sc01,t2558,,,,
period1,sc01,t2559,,,,
period1,sc01,t2560,,,,
period1,sc01,t2561,,,,
period1,sc01,t2562,,,,
period1,sc01,t2563,,,,
period1,sc01,t2564,,,,
period1,sc01,t2565,,,,
period1,sc01,t2566,,,,
period1,sc01,t2567,,,,
period1,sc01,t2568,,,,
period1,sc01,t2569,,,,
period1,sc01,t2570,,,,
period1,sc01,t2571,,,,
period1,sc01,t2572,,,,
period1,sc01,t2573,,,,
period1,sc01,t2574,,,,
period1,sc01,t2575,,,,
period1,sc01,t2576,,,,
period1,sc01,t2577,,,,
period1,sc01,t2578,,,,
period1,sc01,t2579,,,,
period1,sc01,t2580,,,,
period1,sc01,t2581,,,,
period1,sc01,t2582,,,,
period1,sc01,t2583,,,,
period1,sc01,t2584,,,,
period1,sc01,t2585,,,,
period1,sc01,t2586,,,,
period1,sc01,t2587,,,,
period1,sc01,t2588,,,,
period1,sc01,t2589,,,,
period1,sc01,t2590,,,,
period1,sc01,t2591,,,,
period1,sc01,t2592,,,,
period1,sc01,t2593,,,,
period1,sc01,t2594,,,,
period1,sc01,t2595,,,,
period1,sc01,t2596,,,,
period1,sc01,t2597,,,,
period1,sc01,t2598,,,,
period1,sc01,t2599,,,,
period1,sc01,t2600,,,,
period1,sc01,t2601,,,,
period1,sc01,t2602,,,,
period1,sc01,t2603,,,,
period1,sc01,t2604,,,,
period1,sc01,t2605,,,,
period1,sc01,t2606,,,,
period1,sc01,t2607,,,,
period1,sc01,t2608,,,,
period1,sc01,t2609,,,,
period1,sc01,t2610,,,,
period1,sc01,t2611,,,,
period1,sc01,t2612,,,,
period1,sc01,t2613,,,,
period1,sc01,t2614,,,,
period1,sc01,t2615,,,,
period1,sc01,t2616,,,,
period1,sc01,t2617,,,,
period1,sc01,t2618,,,,
period1,sc01,t2619,,,,
period1,sc01,t2620,,,,
period1,sc01,t2621,,,,
period1,sc01,t2622,,,,
period1,sc01,t2623,,,,
period1,sc01,t2624,,,,
period1,sc01,t2625,,,,
period1,sc01,t2626,,,,
period1,sc01,t2627,,,,
period1,sc01,t2628,,,,
period1,sc01,t2629,,,,
period1,sc01,t2630,,,,
period1,sc01,t2631,,,,
period1,sc01,t2632,,,,
period1,sc01,t2633,,,,
period1,sc01,t2634,,,,
period1,sc01,t2635,,,,
period1,sc01,t2636,,,,
period1,sc01,t2637,,,,
period1,sc01,t2638,,,,
period1,sc01,t2639,,,,
period1,sc01,t2640,,,,
period1,sc01,t2641,,,,
period1,sc01,t2642,,,,
period1,sc01,t2643,,,,
period1,sc01,t2644,,,,
period1,sc01,t2645,,,,
period1,sc01,t2646,,,,
period1,sc01,t2647,,,,
period1,sc01,t2648,,,,
period1,sc01,t2649,,,,
period1,sc01,t2650,,,,
period1,sc01,t2651,,,,
period1,sc01,t2652,,,,
period1,sc01,t2653,,,,
period1,sc01,t2654,,,,
period1,sc01,t2655,,,,
period1,sc01,t2656,,,,
period1,sc01,t2657,,,,
period1,sc01,t2658,,,,
period1,sc01,t2659,,,,
period1,sc01,t2660,,,,
period1,sc01,t2661,,,,
period1,sc01,t2662,,,,
period1,sc01,t2663,,,,
period1,sc01,t2664,,,,
period1,sc01,t2665,,,,
period1,sc01,t2666,,,,
period1,sc01,t2667,,,,
period1,sc01,t2668,,,,
period1,sc01,t2669,,,,
period1,sc01,t2670,,,,
period1,sc01,t2671,,,,
period1,sc01,t2672,,,,
period1,sc01,t2673,,,,
period1,sc01,t2674,,,,
period1,sc01,t2675,,,,
period1,sc01,t2676,,,,
period1,sc01,t2677,,,,
period1,sc01,t2678,,,,
period1,sc01,t2679,,,,
period1,sc01,t2680,,,,
period1,sc01,t2681,,,,
period1,sc01,t2682,,,,
period1,sc01,t2683,,,,
period1,sc01,t2684,,,,
period1,sc01,t2685,,,,
period1,sc01,t2686,,,,
period1,sc01,t2687,,,,
period1,sc01,t2688,,,,
period1,sc01,t2689,,,,
period1,sc01,t2690,,,,
period1,sc01,t2691,,,,
period1,sc01,t2692,,,,
period1,sc01,t2693,,,,
period1,sc01,t2694,,,,
period1,sc01,t2695,,,,
period1,sc01,t2696,,,,
period1,sc01,t2697,,,,
period1,sc01,t2698,,,,
period1,sc01,t2699,,,,
period1,sc01,t2700,,,,
period1,sc01,t2701,,,,
period1,sc01,t2702,,,,
period1,sc01,t2703,,,,
period1,sc01,t2704,,,,
period1,sc01,t2705,,,,
period1,sc01,t2706,,,,
period1,sc01,t2707,,,,
period1,sc01,t2708,,,,
period1,sc01,t2709,,,,
period1,sc01,t2710,,,,
period1,sc01,t2711,,,,
period1,sc01,t2712,,,,
period1,sc01,t2713,,,,
period1,sc01,t2714,,,,
period1,sc01,t2715,,,,
period1,sc01,t2716,,,,
period1,sc01,t2717,,,,
period1,sc01,t2718,,,,
period1,sc01,t2719,,,,
period1,sc01,t2720,,,,
period1,sc01,t2721,,,,
period1,sc01,t2722,,,,
period1,sc01,t2723,,,,
period1,sc01,t2724,,,,
period1,sc01,t2725,,,,
period1,sc01,t2726,,,,
period1,sc01,t2727,,,,
period1,sc01,t2728,,,,
period1,sc01,t2729,,,,
period1,sc01,t2730,,,,
period1,sc01,t2731,,,,
period1,sc01,t2732,,,,
period1,sc01,t2733,,,,
period1,sc01,t2734,,,,
period1,sc01,t2735,,,,
period1,sc01,t2736,,,,
period1,sc01,t2737,,,,
period1,sc01,t2738,,,,
period1,sc01,t2739,,,,
period1,sc01,t2740,,,,
period1,sc01,t2741,,,,
period1,sc01,t2742,,,,
period1,sc01,t2743,,,,
period1,sc01,t2744,,,,
period1,sc01,t2745,,,,
period1,sc01,t2746,,,,
period1,sc01,t2747,,,,
period1,sc01,t2748,,,,
period1,sc01,t2749,,,,
period1,sc01,t2750,,,,
period1,sc01,t2751,,,,
period1,sc01,t2752,,,,
period1,sc01,t2753,,,,
period1,sc01,t2754,,,,
period1,sc01,t2755,,,,
period1,sc01,t2756,,,,
period1,sc01,t2757,,,,
period1,sc01,t2758,,,,
period1,sc01,t2759,,,,
period1,sc01,t2760,,,,
period1,sc01,t2761,,,,
period1,sc01,t2762,,,,
period1,sc01,t2763,,,,
period1,sc01,t2764,,,,
period1,sc01,t2765,,,,
period1,sc01,t2766,,,,
period1,sc01,t2767,,,,
period1,sc01,t2768,,,,
period1,sc01,t2769,,,,
period1,sc01,t2770,,,,
period1,sc01,t2771,,,,
period1,sc01,t2772,,,,
period1,sc01,t2773,,,,
period1,sc01,t2774,,,,
period1,sc01,t2775,,,,
period1,sc01,t2776,,,,
period1,sc01,t2777,,,,
period1,sc01,t2778,,,,
period1,sc01,t2779,,,,
period1,sc01,t2780,,,,
period1,sc01,t2781,,,,
period1,sc01,t2782,,,,
period1,sc01,t2783,,,,
period1,sc01,t2784,,,,
period1,sc01,t2785,,,,
period1,sc01,t2786,,,,
period1,sc01,t2787,,,,
period1,sc01,t2788,,,,
period1,sc01,t2789,,,,
period1,sc01,t2790,,,,
period1,sc01,t2791,,,,
period1,sc01,t2792,,,,
period1,sc01,t2793,,,,
period1,sc01,t2794,,,,
period1,sc01,t2795,,,,
period1,sc01,t2796,,,,
period1,sc01,t2797,,,,
period1,sc01,t2798,,,,
period1,sc01,t2799,,,,
period1,sc01,t2800,,,,
period1,sc01,t2801,,,,
period1,sc01,t2802,,,,
period1,sc01,t2803,,,,
period1,sc01,t2804,,,,
period1,sc01,t2805,,,,
period1,sc01,t2806,,,,
period1,sc01,t2807,,,,
period1,sc01,t2808,,,,
period1,sc01,t2809,,,,
period1,sc01,t2810,,,,
period1,sc01,t2811,,,,
period1,sc01,t2812,,,,
period1,sc01,t2813,,,,
period1,sc01,t2814,,,,
period1,sc01,t2815,,,,
period1,sc01,t2816,,,,
period1,sc01,t2817,,,,
period1,sc01,t2818,,,,
period1,sc01,t2819,,,,
period1,sc01,t2820,,,,
period1,sc01,t2821,,,,
period1,sc01,t2822,,,,
period1,sc01,t2823,,,,
period1,sc01,t2824,,,,
period1,sc01,t2825,,,,
period1,sc01,t2826,,,,
period1,sc01,t2827,,,,
period1,sc01,t2828,,,,
period1,sc01,t2829,,,,
period1,sc01,t2830,,,,
period1,sc01,t2831,,,,
period1,sc01,t2832,,,,
period1,sc01,t2833,,,,
period1,sc01,t2834,,,,
period1,sc01,t2835,,,,
period1,sc01,t2836,,,,
period1,sc01,t2837,,,,
period1,sc01,t2838,,,,
period1,sc01,t2839,,,,
period1,sc01,t2840,,,,
period1,sc01,t2841,,,,
period1,sc01,t2842,,,,
period1,sc01,t2843,,,,
period1,sc01,t2844,,,,
period1,sc01,t2845,,,,
period1,sc01,t2846,,,,
period1,sc01,t2847,,,,
period1,sc01,t2848,,,,
period1,sc01,t2849,,,,
period1,sc01,t2850,,,,
period1,sc01,t2851,,,,
period1,sc01,t2852,,,,
period1,sc01,t2853,,,,
period1,sc01,t2854,,,,
period1,sc01,t2855,,,,
period1,sc01,t2856,,,,
period1,sc01,t2857,,,,
period1,sc01,t2858,,,,
period1,sc01,t2859,,,,
period1,sc01,t2860,,,,
period1,sc01,t2861,,,,
period1,sc01,t2862,,,,
period1,sc01,t2863,,,,
period1,sc01,t2864,,,,
period1,sc01,t2865,,,,
period1,sc01,t2866,,,,
period1,sc01,t2867,,,,
period1,sc01,t2868,,,,
period1,sc01,t2869,,,,
period1,sc01,t2870,,,,
period1,sc01,t2871,,,,
period1,sc01,t2872,,,,
period1,sc01,t2873,,,,
period1,sc01,t2874,,,,
period1,sc01,t2875,,,,
period1,sc01,t2876,,,,
period1,sc01,t2877,,,,
period1,sc01,t2878,,,,
period1,sc01,t2879,,,,
period1,sc01,t2880,,,,
period1,sc01,t2881,,,,
period1,sc01,t2882,,,,
period1,sc01,t2883,,,,
period1,sc01,t2884,,,,
period1,sc01,t2885,,,,
period1,sc01,t2886,,,,
period1,sc01,t2887,,,,
period1,sc01,t2888,,,,
period1,sc01,t2889,,,,
period1,sc01,t2890,,,,
period1,sc01,t2891,,,,
period1,sc01,t2892,,,,
period1,sc01,t2893,,,,
period1,sc01,t2894,,,,
period1,sc01,t2895,,,,
period1,sc01,t2896,,,,
period1,sc01,t2897,,,,
period1,sc01,t2898,,,,
period1,sc01,t2899,,,,
period1,sc01,t2900,,,,
period1,sc01,t2901,,,,
period1,sc01,t2902,,,,
period1,sc01,t2903,,,,
period1,sc01,t2904,,,,
period1,sc01,t2905,,,,
period1,sc01,t2906,,,,
period1,sc01,t2907,,,,
period1,sc01,t2908,,,,
period1,sc01,t2909,,,,
period1,sc01,t2910,,,,
period1,sc01,t2911,,,,
period1,sc01,t2912,,,,
period1,sc01,t2913,,,,
period1,sc01,t2914,,,,
period1,sc01,t2915,,,,
period1,sc01,t2916,,,,
period1,sc01,t2917,,,,
period1,sc01,t2918,,,,
period1,sc01,t2919,,,,
period1,sc01,t2920,,,,
period1,sc01,t2921,,,,
period1,sc01,t2922,,,,
period1,sc01,t2923,,,,
period1,sc01,t2924,,,,
period1,sc01,t2925,,,,
period1,sc01,t2926,,,,
period1,sc01,t2927,,,,
period1,sc01,t2928,,,,
period1,sc01,t2929,,,,
period1,sc01,t2930,,,,
period1,sc01,t2931,,,,
period1,sc01,t2932,,,,
period1,sc01,t2933,,,,
period1,sc01,t2934,,,,
period1,sc01,t2935,,,,
period1,sc01,t2936,,,,
period1,sc01,t2937,,,,
period1,sc01,t2938,,,,
period1,sc01,t2939,,,,
period1,sc01,t2940,,,,
period1,sc01,t2941,,,,
period1,sc01,t2942,,,,
period1,sc01,t2943,,,,
period1,sc01,t2944,,,,
period1,sc01,t2945,,,,
period1,sc01,t2946,,,,
period1,sc01,t2947,,,,
period1,sc01,t2948,,,,
period1,sc01,t2949,,,,
period1,sc01,t2950,,,,
period1,sc01,t2951,,,,
period1,sc01,t2952,,,,
period1,sc01,t2953,,,,
period1,sc01,t2954,,,,
period1,sc01,t2955,,,,
period1,sc01,t2956,,,,
period1,sc01,t2957,,,,
period1,sc01,t2958,,,,
period1,sc01,t2959,,,,
period1,sc01,t2960,,,,
period1,sc01,t2961,,,,
period1,sc01,t2962,,,,
period1,sc01,t2963,,,,
period1,sc01,t2964,,,,
period1,sc01,t2965,,,,
period1,sc01,t2966,,,,
period1,sc01,t2967,,,,
period1,sc01,t2968,,,,
period1,sc01,t2969,,,,
period1,sc01,t2970,,,,
period1,sc01,t2971,,,,
period1,sc01,t2972,,,,
period1,sc01,t2973,,,,
period1,sc01,t2974,,,,
period1,sc01,t2975,,,,
period1,sc01,t2976,,,,
period1,sc01,t2977,,,,
period1,sc01,t2978,,,,
period1,sc01,t2979,,,,
period1,sc01,t2980,,,,
period1,sc01,t2981,,,,
period1,sc01,t2982,,,,
period1,sc01,t2983,,,,
period1,sc01,t2984,,,,
period1,sc01,t2985,,,,
period1,sc01,t2986,,,,
period1,sc01,t2987,,,,
period1,sc01,t2988,,,,
period1,sc01,t2989,,,,
period1,sc01,t2990,,,,
period1,sc01,t2991,,,,
period1,sc01,t2992,,,,
period1,sc01,t2993,,,,
period1,sc01,t2994,,,,
period1,sc01,t2995,,,,
period1,sc01,t2996,,,,
period1,sc01,t2997,,,,
period1,sc01,t2998,,,,
period1,sc01,t2999,,,,
period1,sc01,t3000,,,,
period1,sc01,t3001,,,,
period1,sc01,t3002,,,,
period1,sc01,t3003,,,,
period1,sc01,t3004,,,,
period1,sc01,t3005,,,,
period1,sc01,t3006,,,,
period1,sc01,t3007,,,,
period1,sc01,t3008,,,,
period1,sc01,t3009,,,,
period1,sc01,t3010,,,,
period1,sc01,t3011,,,,
period1,sc01,t3012,,,,
period1,sc01,t3013,,,,
period1,sc01,t3014,,,,
period1,sc01,t3015,,,,
period1,sc01,t3016,,,,
period1,sc01,t3017,,,,
period1,sc01,t3018,,,,
period1,sc01,t3019,,,,
period1,sc01,t3020,,,,
period1,sc01,t3021,,,,
period1,sc01,t3022,,,,
period1,sc01,t3023,,,,
period1,sc01,t3024,,,,
period1,sc01,t3025,,,,
period1,sc01,t3026,,,,
period1,sc01,t3027,,,,
period1,sc01,t3028,,,,
period1,sc01,t3029,,,,
period1,sc01,t3030,,,,
period1,sc01,t3031,,,,
period1,sc01,t3032,,,,
period1,sc01,t3033,,,,
period1,sc01,t3034,,,,
period1,sc01,t3035,,,,
period1,sc01,t3036,,,,
period1,sc01,t3037,,,,
period1,sc01,t3038,,,,
period1,sc01,t3039,,,,
period1,sc01,t3040,,,,
period1,sc01,t3041,,,,
period1,sc01,t3042,,,,
period1,sc01,t3043,,,,
period1,sc01,t3044,,,,
period1,sc01,t3045,,,,
period1,sc01,t3046,,,,
period1,sc01,t3047,,,,
