,,,Node1,Node2,Node3,Node4
period1,sc01,t2353, 80 , 80 ,,
period1,sc01,t2354, 80 , 80 ,,
period1,sc01,t2355, 80 , 80 ,,
period1,sc01,t2356, 80 , 80 ,,
period1,sc01,t2357, 80 , 80 ,,
period1,sc01,t2358, 80 , 80 ,,
period1,sc01,t2359, 80 , 80 ,,
period1,sc01,t2360, 80 , 80 ,,
period1,sc01,t2361, 80 , 80 ,,
period1,sc01,t2362, 80 , 80 ,,
period1,sc01,t2363, 80 , 80 ,,
period1,sc01,t2364, 80 , 80 ,,
period1,sc01,t2365, 80 , 80 ,,
period1,sc01,t2366, 80 , 80 ,,
period1,sc01,t2367, 80 , 80 ,,
period1,sc01,t2368, 80 , 80 ,,
period1,sc01,t2369, 80 , 80 ,,
period1,sc01,t2370, 80 , 80 ,,
period1,sc01,t2371, 80 , 80 ,,
period1,sc01,t2372, 80 , 80 ,,
period1,sc01,t2373, 80 , 80 ,,
period1,sc01,t2374, 80 , 80 ,,
period1,sc01,t2375, 80 , 80 ,,
period1,sc01,t2376, 80 , 80 ,,
period1,sc01,t2377, 80 , 80 ,,
period1,sc01,t2378, 80 , 80 ,,
period1,sc01,t2379, 80 , 80 ,,
period1,sc01,t2380, 80 , 80 ,,
period1,sc01,t2381, 80 , 80 ,,
period1,sc01,t2382, 80 , 80 ,,
period1,sc01,t2383, 80 , 80 ,,
period1,sc01,t2384, 80 , 80 ,,
period1,sc01,t2385, 80 , 80 ,,
period1,sc01,t2386, 80 , 80 ,,
period1,sc01,t2387, 80 , 80 ,,
period1,sc01,t2388, 80 , 80 ,,
period1,sc01,t2389, 80 , 80 ,,
period1,sc01,t2390, 80 , 80 ,,
period1,sc01,t2391, 80 , 80 ,,
period1,sc01,t2392, 80 , 80 ,,
period1,sc01,t2393, 80 , 80 ,,
period1,sc01,t2394, 80 , 80 ,,
period1,sc01,t2395, 80 , 80 ,,
period1,sc01,t2396, 80 , 80 ,,
period1,sc01,t2397, 80 , 80 ,,
period1,sc01,t2398, 80 , 80 ,,
period1,sc01,t2399, 80 , 80 ,,
period1,sc01,t2400, 80 , 80 ,,
period1,sc01,t2401, 80 , 80 ,,
period1,sc01,t2402, 80 , 80 ,,
period1,sc01,t2403, 80 , 80 ,,
period1,sc01,t2404, 80 , 80 ,,
period1,sc01,t2405, 80 , 80 ,,
period1,sc01,t2406, 80 , 80 ,,
period1,sc01,t2407, 80 , 80 ,,
period1,sc01,t2408, 80 , 80 ,,
period1,sc01,t2409, 80 , 80 ,,
period1,sc01,t2410, 80 , 80 ,,
period1,sc01,t2411, 80 , 80 ,,
period1,sc01,t2412, 80 , 80 ,,
period1,sc01,t2413, 80 , 80 ,,
period1,sc01,t2414, 80 , 80 ,,
period1,sc01,t2415, 80 , 80 ,,
period1,sc01,t2416, 80 , 80 ,,
period1,sc01,t2417, 80 , 80 ,,
period1,sc01,t2418, 80 , 80 ,,
period1,sc01,t2419, 80 , 80 ,,
period1,sc01,t2420, 80 , 80 ,,
period1,sc01,t2421, 80 , 80 ,,
period1,sc01,t2422, 80 , 80 ,,
period1,sc01,t2423, 80 , 80 ,,
period1,sc01,t2424, 80 , 80 ,,
period1,sc01,t2425, 80 , 80 ,,
period1,sc01,t2426, 80 , 80 ,,
period1,sc01,t2427, 80 , 80 ,,
period1,sc01,t2428, 80 , 80 ,,
period1,sc01,t2429, 80 , 80 ,,
period1,sc01,t2430, 80 , 80 ,,
period1,sc01,t2431, 80 , 80 ,,
period1,sc01,t2432, 80 , 80 ,,
period1,sc01,t2433, 80 , 80 ,,
period1,sc01,t2434, 80 , 80 ,,
period1,sc01,t2435, 80 , 80 ,,
period1,sc01,t2436, 80 , 80 ,,
period1,sc01,t2437, 80 , 80 ,,
period1,sc01,t2438, 80 , 80 ,,
period1,sc01,t2439, 80 , 80 ,,
period1,sc01,t2440, 80 , 80 ,,
period1,sc01,t2441, 80 , 80 ,,
period1,sc01,t2442, 80 , 80 ,,
period1,sc01,t2443, 80 , 80 ,,
period1,sc01,t2444, 80 , 80 ,,
period1,sc01,t2445, 80 , 80 ,,
period1,sc01,t2446, 80 , 80 ,,
period1,sc01,t2447, 80 , 80 ,,
period1,sc01,t2448, 80 , 80 ,,
period1,sc01,t2449, 80 , 80 ,,
period1,sc01,t2450, 80 , 80 ,,
period1,sc01,t2451, 80 , 80 ,,
period1,sc01,t2452, 80 , 80 ,,
period1,sc01,t2453, 80 , 80 ,,
period1,sc01,t2454, 80 , 80 ,,
period1,sc01,t2455, 80 , 80 ,,
period1,sc01,t2456, 80 , 80 ,,
period1,sc01,t2457, 80 , 80 ,,
period1,sc01,t2458, 80 , 80 ,,
period1,sc01,t2459, 80 , 80 ,,
period1,sc01,t2460, 80 , 80 ,,
period1,sc01,t2461, 80 , 80 ,,
period1,sc01,t2462, 80 , 80 ,,
period1,sc01,t2463, 80 , 80 ,,
period1,sc01,t2464, 80 , 80 ,,
period1,sc01,t2465, 80 , 80 ,,
period1,sc01,t2466, 80 , 80 ,,
period1,sc01,t2467, 80 , 80 ,,
period1,sc01,t2468, 80 , 80 ,,
period1,sc01,t2469, 80 , 80 ,,
period1,sc01,t2470, 80 , 80 ,,
period1,sc01,t2471, 80 , 80 ,,
period1,sc01,t2472, 80 , 80 ,,
period1,sc01,t2473, 80 , 80 ,,
period1,sc01,t2474, 80 , 80 ,,
period1,sc01,t2475, 80 , 80 ,,
period1,sc01,t2476, 80 , 80 ,,
period1,sc01,t2477, 80 , 80 ,,
period1,sc01,t2478, 80 , 80 ,,
period1,sc01,t2479, 80 , 80 ,,
period1,sc01,t2480, 80 , 80 ,,
period1,sc01,t2481, 80 , 80 ,,
period1,sc01,t2482, 80 , 80 ,,
period1,sc01,t2483, 80 , 80 ,,
period1,sc01,t2484, 80 , 80 ,,
period1,sc01,t2485, 80 , 80 ,,
period1,sc01,t2486, 80 , 80 ,,
period1,sc01,t2487, 80 , 80 ,,
period1,sc01,t2488, 80 , 80 ,,
period1,sc01,t2489, 80 , 80 ,,
period1,sc01,t2490, 80 , 80 ,,
period1,sc01,t2491, 80 , 80 ,,
period1,sc01,t2492, 80 , 80 ,,
period1,sc01,t2493, 80 , 80 ,,
period1,sc01,t2494, 80 , 80 ,,
period1,sc01,t2495, 80 , 80 ,,
period1,sc01,t2496, 80 , 80 ,,
period1,sc01,t2497, 80 , 80 ,,
period1,sc01,t2498, 80 , 80 ,,
period1,sc01,t2499, 80 , 80 ,,
period1,sc01,t2500, 80 , 80 ,,
period1,sc01,t2501, 80 , 80 ,,
period1,sc01,t2502, 80 , 80 ,,
period1,sc01,t2503, 80 , 80 ,,
period1,sc01,t2504, 80 , 80 ,,
period1,sc01,t2505, 80 , 80 ,,
period1,sc01,t2506, 80 , 80 ,,
period1,sc01,t2507, 80 , 80 ,,
period1,sc01,t2508, 80 , 80 ,,
period1,sc01,t2509, 80 , 80 ,,
period1,sc01,t2510, 80 , 80 ,,
period1,sc01,t2511, 80 , 80 ,,
period1,sc01,t2512, 80 , 80 ,,
period1,sc01,t2513, 80 , 80 ,,
period1,sc01,t2514, 80 , 80 ,,
period1,sc01,t2515, 80 , 80 ,,
period1,sc01,t2516, 80 , 80 ,,
period1,sc01,t2517, 80 , 80 ,,
period1,sc01,t2518, 80 , 80 ,,
period1,sc01,t2519, 80 , 80 ,,
period1,sc01,t2520, 80 , 80 ,,
period1,sc01,t2521, 80 , 80 ,,
period1,sc01,t2522, 80 , 80 ,,
period1,sc01,t2523, 80 , 80 ,,
period1,sc01,t2524, 80 , 80 ,,
period1,sc01,t2525, 80 , 80 ,,
period1,sc01,t2526, 80 , 80 ,,
period1,sc01,t2527, 80 , 80 ,,
period1,sc01,t2528, 80 , 80 ,,
period1,sc01,t2529, 80 , 80 ,,
period1,sc01,t2530, 80 , 80 ,,
period1,sc01,t2531, 80 , 80 ,,
period1,sc01,t2532, 80 , 80 ,,
period1,sc01,t2533, 80 , 80 ,,
period1,sc01,t2534, 80 , 80 ,,
period1,sc01,t2535, 80 , 80 ,,
period1,sc01,t2536, 80 , 80 ,,
period1,sc01,t2537, 80 , 80 ,,
period1,sc01,t2538, 80 , 80 ,,
period1,sc01,t2539, 80 , 80 ,,
period1,sc01,t2540, 80 , 80 ,,
period1,sc01,t2541, 80 , 80 ,,
period1,sc01,t2542, 80 , 80 ,,
period1,sc01,t2543, 80 , 80 ,,
period1,sc01,t2544, 80 , 80 ,,
period1,sc01,t2545, 80 , 80 ,,
period1,sc01,t2546, 80 , 80 ,,
period1,sc01,t2547, 80 , 80 ,,
period1,sc01,t2548, 80 , 80 ,,
period1,sc01,t2549, 80 , 80 ,,
period1,sc01,t2550, 80 , 80 ,,
period1,sc01,t2551, 80 , 80 ,,
period1,sc01,t2552, 80 , 80 ,,
period1,sc01,t2553, 80 , 80 ,,
period1,sc01,t2554, 80 , 80 ,,
period1,sc01,t2555, 80 , 80 ,,
period1,sc01,t2556, 80 , 80 ,,
period1,sc01,t2557, 80 , 80 ,,
period1,sc01,t2558, 80 , 80 ,,
period1,sc01,t2559, 80 , 80 ,,
period1,sc01,t2560, 80 , 80 ,,
period1,sc01,t2561, 80 , 80 ,,
period1,sc01,t2562, 80 , 80 ,,
period1,sc01,t2563, 80 , 80 ,,
period1,sc01,t2564, 80 , 80 ,,
period1,sc01,t2565, 80 , 80 ,,
period1,sc01,t2566, 80 , 80 ,,
period1,sc01,t2567, 80 , 80 ,,
period1,sc01,t2568, 80 , 80 ,,
period1,sc01,t2569, 80 , 80 ,,
period1,sc01,t2570, 80 , 80 ,,
period1,sc01,t2571, 80 , 80 ,,
period1,sc01,t2572, 80 , 80 ,,
period1,sc01,t2573, 80 , 80 ,,
period1,sc01,t2574, 80 , 80 ,,
period1,sc01,t2575, 80 , 80 ,,
period1,sc01,t2576, 80 , 80 ,,
period1,sc01,t2577, 80 , 80 ,,
period1,sc01,t2578, 80 , 80 ,,
period1,sc01,t2579, 80 , 80 ,,
period1,sc01,t2580, 80 , 80 ,,
period1,sc01,t2581, 80 , 80 ,,
period1,sc01,t2582, 80 , 80 ,,
period1,sc01,t2583, 80 , 80 ,,
period1,sc01,t2584, 80 , 80 ,,
period1,sc01,t2585, 80 , 80 ,,
period1,sc01,t2586, 80 , 80 ,,
period1,sc01,t2587, 80 , 80 ,,
period1,sc01,t2588, 80 , 80 ,,
period1,sc01,t2589, 80 , 80 ,,
period1,sc01,t2590, 80 , 80 ,,
period1,sc01,t2591, 80 , 80 ,,
period1,sc01,t2592, 80 , 80 ,,
period1,sc01,t2593, 80 , 80 ,,
period1,sc01,t2594, 80 , 80 ,,
period1,sc01,t2595, 80 , 80 ,,
period1,sc01,t2596, 80 , 80 ,,
period1,sc01,t2597, 80 , 80 ,,
period1,sc01,t2598, 80 , 80 ,,
period1,sc01,t2599, 80 , 80 ,,
period1,sc01,t2600, 80 , 80 ,,
period1,sc01,t2601, 80 , 80 ,,
period1,sc01,t2602, 80 , 80 ,,
period1,sc01,t2603, 80 , 80 ,,
period1,sc01,t2604, 80 , 80 ,,
period1,sc01,t2605, 80 , 80 ,,
period1,sc01,t2606, 80 , 80 ,,
period1,sc01,t2607, 80 , 80 ,,
period1,sc01,t2608, 80 , 80 ,,
period1,sc01,t2609, 80 , 80 ,,
period1,sc01,t2610, 80 , 80 ,,
period1,sc01,t2611, 80 , 80 ,,
period1,sc01,t2612, 80 , 80 ,,
period1,sc01,t2613, 80 , 80 ,,
period1,sc01,t2614, 80 , 80 ,,
period1,sc01,t2615, 80 , 80 ,,
period1,sc01,t2616, 80 , 80 ,,
period1,sc01,t2617, 80 , 80 ,,
period1,sc01,t2618, 80 , 80 ,,
period1,sc01,t2619, 80 , 80 ,,
period1,sc01,t2620, 80 , 80 ,,
period1,sc01,t2621, 80 , 80 ,,
period1,sc01,t2622, 80 , 80 ,,
period1,sc01,t2623, 80 , 80 ,,
period1,sc01,t2624, 80 , 80 ,,
period1,sc01,t2625, 80 , 80 ,,
period1,sc01,t2626, 80 , 80 ,,
period1,sc01,t2627, 80 , 80 ,,
period1,sc01,t2628, 80 , 80 ,,
period1,sc01,t2629, 80 , 80 ,,
period1,sc01,t2630, 80 , 80 ,,
period1,sc01,t2631, 80 , 80 ,,
period1,sc01,t2632, 80 , 80 ,,
period1,sc01,t2633, 80 , 80 ,,
period1,sc01,t2634, 80 , 80 ,,
period1,sc01,t2635, 80 , 80 ,,
period1,sc01,t2636, 80 , 80 ,,
period1,sc01,t2637, 80 , 80 ,,
period1,sc01,t2638, 80 , 80 ,,
period1,sc01,t2639, 80 , 80 ,,
period1,sc01,t2640, 80 , 80 ,,
period1,sc01,t2641, 80 , 80 ,,
period1,sc01,t2642, 80 , 80 ,,
period1,sc01,t2643, 80 , 80 ,,
period1,sc01,t2644, 80 , 80 ,,
period1,sc01,t2645, 80 , 80 ,,
period1,sc01,t2646, 80 , 80 ,,
period1,sc01,t2647, 80 , 80 ,,
period1,sc01,t2648, 80 , 80 ,,
period1,sc01,t2649, 80 , 80 ,,
period1,sc01,t2650, 80 , 80 ,,
period1,sc01,t2651, 80 , 80 ,,
period1,sc01,t2652, 80 , 80 ,,
period1,sc01,t2653, 80 , 80 ,,
period1,sc01,t2654, 80 , 80 ,,
period1,sc01,t2655, 80 , 80 ,,
period1,sc01,t2656, 80 , 80 ,,
period1,sc01,t2657, 80 , 80 ,,
period1,sc01,t2658, 80 , 80 ,,
period1,sc01,t2659, 80 , 80 ,,
period1,sc01,t2660, 80 , 80 ,,
period1,sc01,t2661, 80 , 80 ,,
period1,sc01,t2662, 80 , 80 ,,
period1,sc01,t2663, 80 , 80 ,,
period1,sc01,t2664, 80 , 80 ,,
period1,sc01,t2665, 80 , 80 ,,
period1,sc01,t2666, 80 , 80 ,,
period1,sc01,t2667, 80 , 80 ,,
period1,sc01,t2668, 80 , 80 ,,
period1,sc01,t2669, 80 , 80 ,,
period1,sc01,t2670, 80 , 80 ,,
period1,sc01,t2671, 80 , 80 ,,
period1,sc01,t2672, 80 , 80 ,,
period1,sc01,t2673, 80 , 80 ,,
period1,sc01,t2674, 80 , 80 ,,
period1,sc01,t2675, 80 , 80 ,,
period1,sc01,t2676, 80 , 80 ,,
period1,sc01,t2677, 80 , 80 ,,
period1,sc01,t2678, 80 , 80 ,,
period1,sc01,t2679, 80 , 80 ,,
period1,sc01,t2680, 80 , 80 ,,
period1,sc01,t2681, 80 , 80 ,,
period1,sc01,t2682, 80 , 80 ,,
period1,sc01,t2683, 80 , 80 ,,
period1,sc01,t2684, 80 , 80 ,,
period1,sc01,t2685, 80 , 80 ,,
period1,sc01,t2686, 80 , 80 ,,
period1,sc01,t2687, 80 , 80 ,,
period1,sc01,t2688, 80 , 80 ,,
period1,sc01,t2689, 80 , 80 ,,
period1,sc01,t2690, 80 , 80 ,,
period1,sc01,t2691, 80 , 80 ,,
period1,sc01,t2692, 80 , 80 ,,
period1,sc01,t2693, 80 , 80 ,,
period1,sc01,t2694, 80 , 80 ,,
period1,sc01,t2695, 80 , 80 ,,
period1,sc01,t2696, 80 , 80 ,,
period1,sc01,t2697, 80 , 80 ,,
period1,sc01,t2698, 80 , 80 ,,
period1,sc01,t2699, 80 , 80 ,,
period1,sc01,t2700, 80 , 80 ,,
period1,sc01,t2701, 80 , 80 ,,
period1,sc01,t2702, 80 , 80 ,,
period1,sc01,t2703, 80 , 80 ,,
period1,sc01,t2704, 80 , 80 ,,
period1,sc01,t2705, 80 , 80 ,,
period1,sc01,t2706, 80 , 80 ,,
period1,sc01,t2707, 80 , 80 ,,
period1,sc01,t2708, 80 , 80 ,,
period1,sc01,t2709, 80 , 80 ,,
period1,sc01,t2710, 80 , 80 ,,
period1,sc01,t2711, 80 , 80 ,,
period1,sc01,t2712, 80 , 80 ,,
period1,sc01,t2713, 80 , 80 ,,
period1,sc01,t2714, 80 , 80 ,,
period1,sc01,t2715, 80 , 80 ,,
period1,sc01,t2716, 80 , 80 ,,
period1,sc01,t2717, 80 , 80 ,,
period1,sc01,t2718, 80 , 80 ,,
period1,sc01,t2719, 80 , 80 ,,
period1,sc01,t2720, 80 , 80 ,,
period1,sc01,t2721, 80 , 80 ,,
period1,sc01,t2722, 80 , 80 ,,
period1,sc01,t2723, 80 , 80 ,,
period1,sc01,t2724, 80 , 80 ,,
period1,sc01,t2725, 80 , 80 ,,
period1,sc01,t2726, 80 , 80 ,,
period1,sc01,t2727, 80 , 80 ,,
period1,sc01,t2728, 80 , 80 ,,
period1,sc01,t2729, 80 , 80 ,,
period1,sc01,t2730, 80 , 80 ,,
period1,sc01,t2731, 80 , 80 ,,
period1,sc01,t2732, 80 , 80 ,,
period1,sc01,t2733, 80 , 80 ,,
period1,sc01,t2734, 80 , 80 ,,
period1,sc01,t2735, 80 , 80 ,,
period1,sc01,t2736, 80 , 80 ,,
period1,sc01,t2737, 80 , 80 ,,
period1,sc01,t2738, 80 , 80 ,,
period1,sc01,t2739, 80 , 80 ,,
period1,sc01,t2740, 80 , 80 ,,
period1,sc01,t2741, 80 , 80 ,,
period1,sc01,t2742, 80 , 80 ,,
period1,sc01,t2743, 80 , 80 ,,
period1,sc01,t2744, 80 , 80 ,,
period1,sc01,t2745, 80 , 80 ,,
period1,sc01,t2746, 80 , 80 ,,
period1,sc01,t2747, 80 , 80 ,,
period1,sc01,t2748, 80 , 80 ,,
period1,sc01,t2749, 80 , 80 ,,
period1,sc01,t2750, 80 , 80 ,,
period1,sc01,t2751, 80 , 80 ,,
period1,sc01,t2752, 80 , 80 ,,
period1,sc01,t2753, 80 , 80 ,,
period1,sc01,t2754, 80 , 80 ,,
period1,sc01,t2755, 80 , 80 ,,
period1,sc01,t2756, 80 , 80 ,,
period1,sc01,t2757, 80 , 80 ,,
period1,sc01,t2758, 80 , 80 ,,
period1,sc01,t2759, 80 , 80 ,,
period1,sc01,t2760, 80 , 80 ,,
period1,sc01,t2761, 80 , 80 ,,
period1,sc01,t2762, 80 , 80 ,,
period1,sc01,t2763, 80 , 80 ,,
period1,sc01,t2764, 80 , 80 ,,
period1,sc01,t2765, 80 , 80 ,,
period1,sc01,t2766, 80 , 80 ,,
period1,sc01,t2767, 80 , 80 ,,
period1,sc01,t2768, 80 , 80 ,,
period1,sc01,t2769, 80 , 80 ,,
period1,sc01,t2770, 80 , 80 ,,
period1,sc01,t2771, 80 , 80 ,,
period1,sc01,t2772, 80 , 80 ,,
period1,sc01,t2773, 80 , 80 ,,
period1,sc01,t2774, 80 , 80 ,,
period1,sc01,t2775, 80 , 80 ,,
period1,sc01,t2776, 80 , 80 ,,
period1,sc01,t2777, 80 , 80 ,,
period1,sc01,t2778, 80 , 80 ,,
period1,sc01,t2779, 80 , 80 ,,
period1,sc01,t2780, 80 , 80 ,,
period1,sc01,t2781, 80 , 80 ,,
period1,sc01,t2782, 80 , 80 ,,
period1,sc01,t2783, 80 , 80 ,,
period1,sc01,t2784, 80 , 80 ,,
period1,sc01,t2785, 80 , 80 ,,
period1,sc01,t2786, 80 , 80 ,,
period1,sc01,t2787, 80 , 80 ,,
period1,sc01,t2788, 80 , 80 ,,
period1,sc01,t2789, 80 , 80 ,,
period1,sc01,t2790, 80 , 80 ,,
period1,sc01,t2791, 80 , 80 ,,
period1,sc01,t2792, 80 , 80 ,,
period1,sc01,t2793, 80 , 80 ,,
period1,sc01,t2794, 80 , 80 ,,
period1,sc01,t2795, 80 , 80 ,,
period1,sc01,t2796, 80 , 80 ,,
period1,sc01,t2797, 80 , 80 ,,
period1,sc01,t2798, 80 , 80 ,,
period1,sc01,t2799, 80 , 80 ,,
period1,sc01,t2800, 80 , 80 ,,
period1,sc01,t2801, 80 , 80 ,,
period1,sc01,t2802, 80 , 80 ,,
period1,sc01,t2803, 80 , 80 ,,
period1,sc01,t2804, 80 , 80 ,,
period1,sc01,t2805, 80 , 80 ,,
period1,sc01,t2806, 80 , 80 ,,
period1,sc01,t2807, 80 , 80 ,,
period1,sc01,t2808, 80 , 80 ,,
period1,sc01,t2809, 80 , 80 ,,
period1,sc01,t2810, 80 , 80 ,,
period1,sc01,t2811, 80 , 80 ,,
period1,sc01,t2812, 80 , 80 ,,
period1,sc01,t2813, 80 , 80 ,,
period1,sc01,t2814, 80 , 80 ,,
period1,sc01,t2815, 80 , 80 ,,
period1,sc01,t2816, 80 , 80 ,,
period1,sc01,t2817, 80 , 80 ,,
period1,sc01,t2818, 80 , 80 ,,
period1,sc01,t2819, 80 , 80 ,,
period1,sc01,t2820, 80 , 80 ,,
period1,sc01,t2821, 80 , 80 ,,
period1,sc01,t2822, 80 , 80 ,,
period1,sc01,t2823, 80 , 80 ,,
period1,sc01,t2824, 80 , 80 ,,
period1,sc01,t2825, 80 , 80 ,,
period1,sc01,t2826, 80 , 80 ,,
period1,sc01,t2827, 80 , 80 ,,
period1,sc01,t2828, 80 , 80 ,,
period1,sc01,t2829, 80 , 80 ,,
period1,sc01,t2830, 80 , 80 ,,
period1,sc01,t2831, 80 , 80 ,,
period1,sc01,t2832, 80 , 80 ,,
period1,sc01,t2833, 80 , 80 ,,
period1,sc01,t2834, 80 , 80 ,,
period1,sc01,t2835, 80 , 80 ,,
period1,sc01,t2836, 80 , 80 ,,
period1,sc01,t2837, 80 , 80 ,,
period1,sc01,t2838, 80 , 80 ,,
period1,sc01,t2839, 80 , 80 ,,
period1,sc01,t2840, 80 , 80 ,,
period1,sc01,t2841, 80 , 80 ,,
period1,sc01,t2842, 80 , 80 ,,
period1,sc01,t2843, 80 , 80 ,,
period1,sc01,t2844, 80 , 80 ,,
period1,sc01,t2845, 80 , 80 ,,
period1,sc01,t2846, 80 , 80 ,,
period1,sc01,t2847, 80 , 80 ,,
period1,sc01,t2848, 80 , 80 ,,
period1,sc01,t2849, 80 , 80 ,,
period1,sc01,t2850, 80 , 80 ,,
period1,sc01,t2851, 80 , 80 ,,
period1,sc01,t2852, 80 , 80 ,,
period1,sc01,t2853, 80 , 80 ,,
period1,sc01,t2854, 80 , 80 ,,
period1,sc01,t2855, 80 , 80 ,,
period1,sc01,t2856, 80 , 80 ,,
period1,sc01,t2857, 80 , 80 ,,
period1,sc01,t2858, 80 , 80 ,,
period1,sc01,t2859, 80 , 80 ,,
period1,sc01,t2860, 80 , 80 ,,
period1,sc01,t2861, 80 , 80 ,,
period1,sc01,t2862, 80 , 80 ,,
period1,sc01,t2863, 80 , 80 ,,
period1,sc01,t2864, 80 , 80 ,,
period1,sc01,t2865, 80 , 80 ,,
period1,sc01,t2866, 80 , 80 ,,
period1,sc01,t2867, 80 , 80 ,,
period1,sc01,t2868, 80 , 80 ,,
period1,sc01,t2869, 80 , 80 ,,
period1,sc01,t2870, 80 , 80 ,,
period1,sc01,t2871, 80 , 80 ,,
period1,sc01,t2872, 80 , 80 ,,
period1,sc01,t2873, 80 , 80 ,,
period1,sc01,t2874, 80 , 80 ,,
period1,sc01,t2875, 80 , 80 ,,
period1,sc01,t2876, 80 , 80 ,,
period1,sc01,t2877, 80 , 80 ,,
period1,sc01,t2878, 80 , 80 ,,
period1,sc01,t2879, 80 , 80 ,,
period1,sc01,t2880, 80 , 80 ,,
period1,sc01,t2881, 80 , 80 ,,
period1,sc01,t2882, 80 , 80 ,,
period1,sc01,t2883, 80 , 80 ,,
period1,sc01,t2884, 80 , 80 ,,
period1,sc01,t2885, 80 , 80 ,,
period1,sc01,t2886, 80 , 80 ,,
period1,sc01,t2887, 80 , 80 ,,
period1,sc01,t2888, 80 , 80 ,,
period1,sc01,t2889, 80 , 80 ,,
period1,sc01,t2890, 80 , 80 ,,
period1,sc01,t2891, 80 , 80 ,,
period1,sc01,t2892, 80 , 80 ,,
period1,sc01,t2893, 80 , 80 ,,
period1,sc01,t2894, 80 , 80 ,,
period1,sc01,t2895, 80 , 80 ,,
period1,sc01,t2896, 80 , 80 ,,
period1,sc01,t2897, 80 , 80 ,,
period1,sc01,t2898, 80 , 80 ,,
period1,sc01,t2899, 80 , 80 ,,
period1,sc01,t2900, 80 , 80 ,,
period1,sc01,t2901, 80 , 80 ,,
period1,sc01,t2902, 80 , 80 ,,
period1,sc01,t2903, 80 , 80 ,,
period1,sc01,t2904, 80 , 80 ,,
period1,sc01,t2905, 80 , 80 ,,
period1,sc01,t2906, 80 , 80 ,,
period1,sc01,t2907, 80 , 80 ,,
period1,sc01,t2908, 80 , 80 ,,
period1,sc01,t2909, 80 , 80 ,,
period1,sc01,t2910, 80 , 80 ,,
period1,sc01,t2911, 80 , 80 ,,
period1,sc01,t2912, 80 , 80 ,,
period1,sc01,t2913, 80 , 80 ,,
period1,sc01,t2914, 80 , 80 ,,
period1,sc01,t2915, 80 , 80 ,,
period1,sc01,t2916, 80 , 80 ,,
period1,sc01,t2917, 80 , 80 ,,
period1,sc01,t2918, 80 , 80 ,,
period1,sc01,t2919, 80 , 80 ,,
period1,sc01,t2920, 80 , 80 ,,
period1,sc01,t2921, 80 , 80 ,,
period1,sc01,t2922, 80 , 80 ,,
period1,sc01,t2923, 80 , 80 ,,
period1,sc01,t2924, 80 , 80 ,,
period1,sc01,t2925, 80 , 80 ,,
period1,sc01,t2926, 80 , 80 ,,
period1,sc01,t2927, 80 , 80 ,,
period1,sc01,t2928, 80 , 80 ,,
period1,sc01,t2929, 80 , 80 ,,
period1,sc01,t2930, 80 , 80 ,,
period1,sc01,t2931, 80 , 80 ,,
period1,sc01,t2932, 80 , 80 ,,
period1,sc01,t2933, 80 , 80 ,,
period1,sc01,t2934, 80 , 80 ,,
period1,sc01,t2935, 80 , 80 ,,
period1,sc01,t2936, 80 , 80 ,,
period1,sc01,t2937, 80 , 80 ,,
period1,sc01,t2938, 80 , 80 ,,
period1,sc01,t2939, 80 , 80 ,,
period1,sc01,t2940, 80 , 80 ,,
period1,sc01,t2941, 80 , 80 ,,
period1,sc01,t2942, 80 , 80 ,,
period1,sc01,t2943, 80 , 80 ,,
period1,sc01,t2944, 80 , 80 ,,
period1,sc01,t2945, 80 , 80 ,,
period1,sc01,t2946, 80 , 80 ,,
period1,sc01,t2947, 80 , 80 ,,
period1,sc01,t2948, 80 , 80 ,,
period1,sc01,t2949, 80 , 80 ,,
period1,sc01,t2950, 80 , 80 ,,
period1,sc01,t2951, 80 , 80 ,,
period1,sc01,t2952, 80 , 80 ,,
period1,sc01,t2953, 80 , 80 ,,
period1,sc01,t2954, 80 , 80 ,,
period1,sc01,t2955, 80 , 80 ,,
period1,sc01,t2956, 80 , 80 ,,
period1,sc01,t2957, 80 , 80 ,,
period1,sc01,t2958, 80 , 80 ,,
period1,sc01,t2959, 80 , 80 ,,
period1,sc01,t2960, 80 , 80 ,,
period1,sc01,t2961, 80 , 80 ,,
period1,sc01,t2962, 80 , 80 ,,
period1,sc01,t2963, 80 , 80 ,,
period1,sc01,t2964, 80 , 80 ,,
period1,sc01,t2965, 80 , 80 ,,
period1,sc01,t2966, 80 , 80 ,,
period1,sc01,t2967, 80 , 80 ,,
period1,sc01,t2968, 80 , 80 ,,
period1,sc01,t2969, 80 , 80 ,,
period1,sc01,t2970, 80 , 80 ,,
period1,sc01,t2971, 80 , 80 ,,
period1,sc01,t2972, 80 , 80 ,,
period1,sc01,t2973, 80 , 80 ,,
period1,sc01,t2974, 80 , 80 ,,
period1,sc01,t2975, 80 , 80 ,,
period1,sc01,t2976, 80 , 80 ,,
period1,sc01,t2977, 80 , 80 ,,
period1,sc01,t2978, 80 , 80 ,,
period1,sc01,t2979, 80 , 80 ,,
period1,sc01,t2980, 80 , 80 ,,
period1,sc01,t2981, 80 , 80 ,,
period1,sc01,t2982, 80 , 80 ,,
period1,sc01,t2983, 80 , 80 ,,
period1,sc01,t2984, 80 , 80 ,,
period1,sc01,t2985, 80 , 80 ,,
period1,sc01,t2986, 80 , 80 ,,
period1,sc01,t2987, 80 , 80 ,,
